[2021-10-23T13:34:42.979600] Launched custom stage-2 HIT for worker A1QUQ0TV9KVD4C
[2021-10-23T13:36:10.677575] Launched custom stage-2 HIT for worker A5P12YJP805RG
[2021-10-23T13:36:46.240117] Launched custom stage-2 HIT for worker A5P12YJP805RG, URL https://worker.mturk.com/projects/3XRW87W7OYCLDHQOE8T6RS1J5R7TQ7/tasks
[2022-01-02T15:23:46.193165] Notified worker A2PR26M15HSOVN
[2022-01-02T15:23:46.417187] Notified worker A1QYENPW4PLDW5
[2022-01-02T15:23:46.622204] Notified worker A17839165C8E9S
[2022-01-02T15:23:46.850411] Notified worker A1RNVZBA9YT76K
[2022-01-02T15:23:47.065192] Notified worker A2J6OEJGPAHS9I
[2022-01-02T15:23:47.307249] Notified worker A21KDMBWZSBXL5
[2022-01-02T15:23:47.521874] Notified worker AJ4B5W7LPJEQO
[2022-01-02T15:23:47.734271] Notified worker A2JVUKXQS5FKYO
[2022-01-02T15:23:47.943274] Notified worker A1FVXS8IM5QYO8
[2022-01-02T15:23:48.154010] Notified worker A2VW3ZV1T7S7AO
[2022-01-02T15:23:48.327146] Notified worker A32HHTM9N6C67R
[2022-01-02T15:23:48.564131] Notified worker A3BDTKXA4AL24W
[2022-01-02T15:23:48.748219] Notified worker AZVXDKQLJOSIB
[2022-01-02T15:23:48.947707] Notified worker A3O1I9MATO3ZZN
[2022-01-02T15:23:49.142522] Notified worker A2JB1EYTWK8L5F
[2022-01-02T15:23:49.369538] Notified worker A2SBV584V4JWQT
[2022-01-02T15:23:49.569135] Notified worker AJQGWGESKQT4Y
[2022-01-02T15:23:49.794990] Notified worker A2PKERZSZ78QND
[2022-01-02T15:23:49.981347] Notified worker A1PMZUBGXFANCI
[2022-01-02T15:23:50.166522] Notified worker AK1GE19RT3PK6
[2022-01-02T15:23:50.347558] Notified worker A286V26PYTW6SQ
[2022-01-02T15:23:50.555680] Notified worker A1EWWETFXX1U51
[2022-01-02T15:23:50.759458] Notified worker A203KZ01LO7120
[2022-01-02T15:23:50.957982] Notified worker A2WISYYLETZKPY
[2022-01-02T15:23:51.184717] Notified worker A13DIM7G7DGINJ
[2022-01-02T15:23:51.400782] Notified worker A166A2M31CW2C7
[2022-01-02T15:23:51.612540] Notified worker A10TYRN2WZ43QM
[2022-01-02T15:23:51.806078] Notified worker A2ZZW6KME1FUDU
[2022-01-02T15:23:52.043618] Notified worker A18QO5IGQ2PDZR
[2022-01-02T15:23:52.247202] Notified worker A1M778TL98248E
[2022-01-02T15:23:52.436293] Notified worker ATUWQRSJAZQMH
[2022-01-02T15:23:52.631351] Notified worker A21Y7K669KM1PR
[2022-01-02T15:23:52.821990] Notified worker A345TDMHP3DQ3G
[2022-01-02T15:23:53.003380] Notified worker A1OKSOCF34T2H
[2022-01-02T15:23:53.200186] Notified worker A3N84IPP8VHP99
[2022-01-02T15:23:53.399669] Notified worker A2SFICL489AF73
[2022-01-02T15:23:53.571695] Notified worker A31O0UC25KBFTR
[2022-01-02T15:23:53.771456] Notified worker A36FTFWKSRJHMR
[2022-01-02T15:23:53.950457] Notified worker A1GQ2Q1USIMC63
[2022-01-02T15:23:54.148645] Notified worker A3D1AY0XYPXCXT
[2022-01-02T15:23:54.355061] Notified worker A3AWKO81A0SQ38
[2022-01-02T15:23:54.558921] Notified worker A2BNG9PY8FHUX0
[2022-01-02T15:23:54.800132] Notified worker A1K6WJXEB8TP7U
[2022-01-02T15:23:55.001733] Notified worker A128VDS8TMHBDP
[2022-01-02T15:23:55.224515] Notified worker A2HP5PWGCZ694Q
[2022-01-02T15:23:55.420178] Notified worker AL1XBLYCIMMSU
[2022-01-02T15:23:55.620180] Notified worker ABDGA8OGDRW9I
[2022-01-02T15:23:55.833178] Notified worker A34Z37JJ836IUO
[2022-01-02T15:23:56.082877] Notified worker A2JKYDJC8J2ZAB
[2022-01-02T15:23:56.275158] Notified worker AFH1LAWEW6PJ0
[2022-01-02T15:23:56.463649] Notified worker ALFGE213O39UM
[2022-01-02T15:23:56.686400] Notified worker A1VK75WQQMYETU
[2022-01-02T15:23:56.912437] Notified worker A1I6YMDX3SEDZY
[2022-01-02T15:23:57.125709] Notified worker A2XFK3AYSEENEG
[2022-01-02T15:23:57.316521] Notified worker AB66CTVQ90RCV
[2022-01-02T15:23:57.521435] Notified worker A1D0JL4MJ7XSGV
[2022-01-02T15:23:57.731112] Notified worker A137DK2M1IJTEI
[2022-01-02T15:23:57.946137] Notified worker A213C2IQ6DJ7WN
[2022-01-02T15:23:58.142951] Notified worker A23HZ18KTCK2DA
[2022-01-02T15:25:41.401341] Created custom stage-2 HIT for worker A2FNQQTVE32XD9, offer 1.01, URL https://www.mturk.com/mturk/preview?groupId=3PEM1NC0NDHIRABA167847793N8HIV
[2022-01-02T15:25:42.041425] Created custom stage-2 HIT for worker A310KO4BFFD7S1, offer 0.95, URL https://www.mturk.com/mturk/preview?groupId=30WQ7ZZ0RUOPG9I7XC1VRE86KXL9H4
[2022-01-02T15:25:42.732059] Created custom stage-2 HIT for worker A3B17A8Q827ZTE, offer 1.01, URL https://www.mturk.com/mturk/preview?groupId=3MLGQ9U1F38RBF9JFT42UCOF3BVJR6
[2022-01-02T15:25:43.408751] Created custom stage-2 HIT for worker A20X62S1614O0V, offer 0.90, URL https://www.mturk.com/mturk/preview?groupId=3Z7ICGQCYACIS5D8ZV122N6JQQ2OT7
[2022-01-02T15:25:44.015922] Created custom stage-2 HIT for worker A3HSFRJPM3E89Z, offer 0.98, URL https://www.mturk.com/mturk/preview?groupId=3MHB1T0JXO83CU9WUI47KMTBPDEJSU
[2022-01-02T18:55:03.970596] Failed to notify A3F3DEDK8V0MIY because of RequestError
[2022-01-02T18:55:04.889186] Failed to notify A2WO40ZF0ISEQS because of RequestError
[2022-01-02T18:55:05.804609] Failed to notify A234QZB4MU0QZF because of RequestError
[2022-01-02T18:55:06.710494] Failed to notify A2YP03GHMUNAHQ because of RequestError
[2022-01-02T18:55:07.275793] Notified worker A2FNQQTVE32XD9
[2022-01-02T18:55:07.557125] Notified worker A310KO4BFFD7S1
[2022-01-02T18:55:07.833137] Notified worker A3B17A8Q827ZTE
[2022-01-02T18:55:08.081215] Notified worker A20X62S1614O0V
[2022-01-02T18:55:08.294920] Notified worker A3HSFRJPM3E89Z
[2022-01-05T22:12:58.896357] Created custom stage-2 HIT for worker A2VUF0V7HT51Q3, offer 1.01, URL https://www.mturk.com/mturk/preview?groupId=3TTGLBRJSQA03FSARJGLT2NO4CPLFF
[2022-01-05T22:12:59.600765] Created custom stage-2 HIT for worker A2MDKRQELUHL2, offer 1.05, URL https://www.mturk.com/mturk/preview?groupId=39SUU6MF73VW9FOYZ8BHSB8WVCQ00I
[2022-01-05T22:13:00.290792] Created custom stage-2 HIT for worker A3CD3C99T8S6ON, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=3SJ5GB440H81WWBYZ7SYJKPRPS3Q4L
[2022-01-05T22:13:00.946142] Created custom stage-2 HIT for worker A3UUH3632AI3ZX, offer 1.10, URL https://www.mturk.com/mturk/preview?groupId=3OXT046PA98CR75RP7ZY17WX63BNLO
[2022-01-05T22:13:01.614011] Created custom stage-2 HIT for worker A2541C8MY0BYV3, offer 0.50, URL https://www.mturk.com/mturk/preview?groupId=36L9PLEPXRM083YJ302T9W8OVDB2MF
[2022-01-05T22:13:02.228979] Created custom stage-2 HIT for worker A1TGKV216XKMIE, offer 1.05, URL https://www.mturk.com/mturk/preview?groupId=3PCKLPW22V26HFO523M3BNN05RPLGE
[2022-01-05T22:13:02.872291] Created custom stage-2 HIT for worker A2PIFMM4Q2I9ZS, offer 1.05, URL https://www.mturk.com/mturk/preview?groupId=3BHRGUFAI9YG4G3QKQNLXIGGZT5SCP
[2022-01-05T22:13:03.581388] Created custom stage-2 HIT for worker A1CUDX7TTS2W61, offer 0.95, URL https://www.mturk.com/mturk/preview?groupId=377YSAKP64JWXPNCPJ0D1KBM681NMQ
[2022-01-05T22:13:04.242672] Created custom stage-2 HIT for worker A15R4L3EO5EAI9, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=3Q5NPJ2FFO1905BZBHE42AJJIIIUGH
[2022-01-05T22:13:04.930728] Created custom stage-2 HIT for worker AFV1P8C4IMPJ4, offer 0.50, URL https://www.mturk.com/mturk/preview?groupId=38EEJYEY9P2WG49GVRFH6GR604W01L
[2022-01-05T22:13:05.553641] Created custom stage-2 HIT for worker A312GQYLWLFL99, offer 1.50, URL https://www.mturk.com/mturk/preview?groupId=3029CDJAWEHQ9894KMIWHOYYKTHSDP
[2022-01-05T22:13:06.219293] Created custom stage-2 HIT for worker A3HU9XRHL84V4O, offer 0.99, URL https://www.mturk.com/mturk/preview?groupId=38GKZUFC7N8KHBJGM94LWNZ1KR2LHD
[2022-01-05T22:13:06.911657] Created custom stage-2 HIT for worker A4UIXESOEZI05, offer 0.95, URL https://www.mturk.com/mturk/preview?groupId=3GQ1VZELS266QLJJF1HTMBXO03L2NF
[2022-01-05T22:13:07.556054] Created custom stage-2 HIT for worker A3MDU0KP6F46FP, offer 1.01, URL https://www.mturk.com/mturk/preview?groupId=399N3OLPKG7N016AVNWMNAVKXIVUHG
[2022-01-05T22:13:08.310208] Created custom stage-2 HIT for worker A1YNBQAKX6FUVW, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=3UY3BQX0VW235PRCEVFVBZ1BSAA022
[2022-01-05T22:13:08.998803] Created custom stage-2 HIT for worker A2Z9CX8IFBCBXX, offer 0.99, URL https://www.mturk.com/mturk/preview?groupId=3KBOIXB476TJSFFYDCB8OCV5POYQ5Q
[2022-01-05T22:13:09.653086] Created custom stage-2 HIT for worker A1VUS80X9HQ04K, offer 0.95, URL https://www.mturk.com/mturk/preview?groupId=3HCQYOKL1F32F78C1KFDEZ0MBYBNNQ
[2022-01-05T22:13:10.323511] Created custom stage-2 HIT for worker ADVCIFLB5A9B, offer 1.10, URL https://www.mturk.com/mturk/preview?groupId=33VSRLCQV13O0XPPE0T8WQX8E87XC2
[2022-01-05T22:13:10.965464] Created custom stage-2 HIT for worker A3KJJOP85I2ZMW, offer 1.05, URL https://www.mturk.com/mturk/preview?groupId=3ENV39ZM2W9SQ7NVIVT0U963YOA03D
[2022-01-05T22:13:11.609222] Created custom stage-2 HIT for worker A3V9JFVZQ2XF4Y, offer 1.10, URL https://www.mturk.com/mturk/preview?groupId=3LK5VHJO1XRV1EN4GHTGN6GJK5ISEI
[2022-01-05T22:13:12.257830] Created custom stage-2 HIT for worker AQ81H66D5PA9S, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=33FNMBLT23YD836ZI9YJ4EY9CO604Y
[2022-01-05T22:13:12.849242] Created custom stage-2 HIT for worker A21A1WG4T60KG0, offer 1.10, URL https://www.mturk.com/mturk/preview?groupId=3CGY4DPHZTMKD6U0SRM6WZ0GK4HLI6
[2022-01-05T22:13:13.539713] Created custom stage-2 HIT for worker A2XZ67YJSFVCKW, offer 1.01, URL https://www.mturk.com/mturk/preview?groupId=3M4WCOGGCZ9KXS8O2ZFQTO0R18GNO5
[2022-01-05T22:13:14.241677] Created custom stage-2 HIT for worker ABVMR7HR768EF, offer 1.05, URL https://www.mturk.com/mturk/preview?groupId=3SGAN4GQ96MY5PV3EWOJGWFQZ8JXD2
[2022-01-05T22:13:14.882649] Created custom stage-2 HIT for worker A1PHDT66U6IK4Q, offer 1.10, URL https://www.mturk.com/mturk/preview?groupId=3D9187VUCMLNWWHU15E7NMWZXVAUI9
[2022-01-05T22:13:15.561713] Created custom stage-2 HIT for worker A1GEFYRIZ7RGWC, offer 1.01, URL https://www.mturk.com/mturk/preview?groupId=3DY668G4EPW3XV93ARZ3MEXBZKKXEV
[2022-01-05T22:13:16.197092] Created custom stage-2 HIT for worker A3L8LSM7V7KX3T, offer 1.50, URL https://www.mturk.com/mturk/preview?groupId=33GOZHXTK7WN7SN0BSDM5O1JW6XSF0
[2022-01-05T22:13:16.879410] Created custom stage-2 HIT for worker ASSMCCQ3GY0GP, offer 1.50, URL https://www.mturk.com/mturk/preview?groupId=3CUQ44BBWRBFBJFCIVLDGI95LJ9Q66
[2022-01-05T22:13:17.496233] Created custom stage-2 HIT for worker AT6RAM17M1NUV, offer 1.05, URL https://www.mturk.com/mturk/preview?groupId=3CU3NNU957MG8HE6A97680FGXJ6LJI
[2022-01-05T22:13:18.482505] Created custom stage-2 HIT for worker A5GJPHCMTC7EI, offer 0.99, URL https://www.mturk.com/mturk/preview?groupId=3VUPA8U9XZ1V399Z52J94WIBBLZXFD
[2022-01-05T22:13:19.150046] Created custom stage-2 HIT for worker A3W1CKM4PBLRC0, offer 0.90, URL https://www.mturk.com/mturk/preview?groupId=3LI79ZAG3MCO86JVGGH610XTQDQ2OU
[2022-01-05T22:13:19.759065] Created custom stage-2 HIT for worker APEYBLG3NHXHT, offer 1.10, URL https://www.mturk.com/mturk/preview?groupId=3DN6RH0MI0LJR710JNZ7ZNBZAAZUJL
[2022-01-05T22:13:20.387970] Created custom stage-2 HIT for worker A3HCQGTFEZGEEF, offer 0.95, URL https://www.mturk.com/mturk/preview?groupId=3QZMXSMFJ7IBJ1KOSU7I9FFTC86LKH
[2022-01-05T22:13:21.021383] Created custom stage-2 HIT for worker A4P2JTPYTN3DV, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=3RSP1MSSW0HE2R7I18ZJ02BCPZZUKK
[2022-01-05T22:13:21.755117] Created custom stage-2 HIT for worker A3B0CMCBWAND7, offer 1.00, URL https://www.mturk.com/mturk/preview?groupId=3EAACKBRW5R2ISKPHZS5IO5HBDCNPM
[2022-01-05T22:13:22.491769] Created custom stage-2 HIT for worker A323JSO5U7XB6J, offer 1.05, URL https://www.mturk.com/mturk/preview?groupId=3V76OXST9SJV4MAZWEHT964NCK1053
[2022-01-05T22:13:23.131488] Created custom stage-2 HIT for worker A34UQWESB3GBG3, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=3KOA8FMB2N9NI4L4HC7UITVRG9YNQD
[2022-01-05T22:13:23.763888] Created custom stage-2 HIT for worker AXZ2FEGKOHL26, offer 0.50, URL https://www.mturk.com/mturk/preview?groupId=3ZZSZV2CUCOTLSJVMCJ4N91VXLXSGZ
[2022-01-05T22:13:24.443993] Created custom stage-2 HIT for worker A3PNJO5PQF54I5, offer 1.01, URL https://www.mturk.com/mturk/preview?groupId=3YO63Q6HK5UNU504URWUNJ5WCV0NRE
[2022-01-05T22:13:25.105554] Created custom stage-2 HIT for worker A3SRAQ9RMXX5UW, offer 1.00, URL https://www.mturk.com/mturk/preview?groupId=3DOL9V5RNSU6T6VWVGULQ02J0IM2PB
[2022-01-05T22:13:25.718098] Created custom stage-2 HIT for worker A1IL81UMEC9OJI, offer 0.50, URL https://www.mturk.com/mturk/preview?groupId=3WBZ6EY6WWCPMXP0M8BKF2OREZ4ULN
[2022-01-05T22:13:26.403945] Created custom stage-2 HIT for worker A26GQJXFXTBUJ0, offer 0.98, URL https://www.mturk.com/mturk/preview?groupId=3JHC69GP0MAP36BT8Q5OODO669A5D1
[2022-01-05T22:13:27.113090] Created custom stage-2 HIT for worker A2X4XAMSJN58OX, offer 1.00, URL https://www.mturk.com/mturk/preview?groupId=3NQ8A4S0YD1RNQAD1XRY1CIN8FC06J
[2022-01-05T22:13:27.823639] Created custom stage-2 HIT for worker A17JVWTPZEBHCE, offer 1.05, URL https://www.mturk.com/mturk/preview?groupId=34Z8PDG355KUVCPT4LG8UV6R6LB5EU
[2022-01-05T22:13:28.443141] Created custom stage-2 HIT for worker A1VXHH2OTOO5MQ, offer 0.90, URL https://www.mturk.com/mturk/preview?groupId=35NE15Q62C4B7ZL9I9K0R1KO01T7T1
[2022-01-05T22:13:29.109001] Created custom stage-2 HIT for worker A1G331HUXOSJAM, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=3J2L5QGBTACRTIWBVT9AQ5ST5E82Q2
[2022-01-05T22:13:29.791619] Created custom stage-2 HIT for worker A3M5FCRJDPZD9N, offer 0.99, URL https://www.mturk.com/mturk/preview?groupId=30YY7N8R2O5Q7C0YIEAAWX6QJF07US
[2022-01-05T22:13:30.456328] Created custom stage-2 HIT for worker A27B0BV6MNTEPZ, offer 0.90, URL https://www.mturk.com/mturk/preview?groupId=3X2H010HBSXR5JBB88YAVV2Y10A2R3
[2022-01-05T22:13:31.090663] Created custom stage-2 HIT for worker A3U0CSC7FMOQUN, offer 1.00, URL https://www.mturk.com/mturk/preview?groupId=3VWCB4I0H97YFJTH15Q5MW91GUTQ75
[2022-01-05T22:13:31.775035] Created custom stage-2 HIT for worker A30US88GBGBG0V, offer 1.00, URL https://www.mturk.com/mturk/preview?groupId=3MVRTDU8OFPM1QPPZW0ECDRRIMQ5FC
[2022-01-05T22:13:32.437136] Created custom stage-2 HIT for worker A18Q4MV5K4AP3A, offer 0.98, URL https://www.mturk.com/mturk/preview?groupId=3I3SD0LMZ4U7LOE66I1M89DWCLASHY
[2022-01-05T22:13:33.055428] Created custom stage-2 HIT for worker A2EMTSJS47K8SU, offer 0.98, URL https://www.mturk.com/mturk/preview?groupId=3BI4P5TREPKQKRPYN4KFSJ89XM97VH
[2022-01-05T22:13:33.794119] Created custom stage-2 HIT for worker AD1ILDUXZHASF, offer 0.90, URL https://www.mturk.com/mturk/preview?groupId=3M36IJVRRA87HJPQC0J78LEBCYPSIR
[2022-01-05T22:13:34.441442] Created custom stage-2 HIT for worker A16184N1RO5OJV, offer 1.05, URL https://www.mturk.com/mturk/preview?groupId=3YK1EACZ2QUZVK0H9GWZDTASYXJNS2
[2022-01-05T22:13:35.086692] Created custom stage-2 HIT for worker A147F5PJTHOB8A, offer 1.10, URL https://www.mturk.com/mturk/preview?groupId=3XYCBL6ZTDX36YBONXYFL57UN2T2SR
[2022-01-05T22:13:35.749668] Created custom stage-2 HIT for worker A1TWXUGLGWT9XN, offer 0.98, URL https://www.mturk.com/mturk/preview?groupId=36SUH4ZPJVXARQOIK7WQ7QIJ3QW07I
[2022-01-05T22:13:36.381405] Created custom stage-2 HIT for worker ASJC3FUNX995V, offer 1.50, URL https://www.mturk.com/mturk/preview?groupId=3TTNVROHED94LYO3CX35VA3GPL72TG
[2022-01-05T22:13:37.041662] Created custom stage-2 HIT for worker A2R359S7LXRKTO, offer 1.01, URL https://www.mturk.com/mturk/preview?groupId=3IEVTRZRYKHSFQLKAG6WUYR3J1Q5GB
[2022-01-05T22:13:37.652178] Created custom stage-2 HIT for worker A103BJIOJSDJL1, offer 0.95, URL https://www.mturk.com/mturk/preview?groupId=3O471962EPAJLB3SC2TF06PI8ZE2U7
[2022-01-05T22:13:38.287634] Created custom stage-2 HIT for worker A2WF2DE5P4TT31, offer 0.50, URL https://www.mturk.com/mturk/preview?groupId=3VOM7QT3F4K3ZGP3DEPBELRN4VB7WR
[2022-01-05T22:13:38.903146] Created custom stage-2 HIT for worker A1MRECP3ODM36N, offer 1.01, URL https://www.mturk.com/mturk/preview?groupId=3FL4YKC6SRN9SF7LMKCZFF3GE4UUMP
[2022-01-05T22:13:39.537999] Created custom stage-2 HIT for worker ASH4NI9G4222K, offer 0.90, URL https://www.mturk.com/mturk/preview?groupId=3UFCYGUHNQ60AKDWYG1PNY6E0GXNTR
[2022-01-05T22:13:40.203426] Created custom stage-2 HIT for worker A4I7WALFRNQTV, offer 0.90, URL https://www.mturk.com/mturk/preview?groupId=3RDTAMZS74T1H95UGMPRMHINC0ZXGC
[2022-01-05T22:13:41.204224] Created custom stage-2 HIT for worker A1ZXADN7YSS9CH, offer 1.01, URL https://www.mturk.com/mturk/preview?groupId=3AHTORI2CWZFH5050S797HUOR0CXHB
[2022-01-05T22:13:41.877494] Created custom stage-2 HIT for worker A2QLXGRPIN6KEV, offer 1.00, URL https://www.mturk.com/mturk/preview?groupId=3ZODJRR2QQPJYQSSHS3KWSR1M6N2VW
[2022-01-05T22:13:42.463487] Created custom stage-2 HIT for worker AB9V827NXTVGT, offer 1.00, URL https://www.mturk.com/mturk/preview?groupId=3164SQ54U4XIOGUTNJLXG45UDXH7XK
[2022-01-05T22:13:43.179001] Created custom stage-2 HIT for worker AF5F77PPQMZXI, offer 0.99, URL https://www.mturk.com/mturk/preview?groupId=3XIJBB7LZ5Q2FXY0BAIB0W5WREZQ8S
[2022-01-05T22:13:43.847122] Created custom stage-2 HIT for worker AWKVJ0GDOHRQV, offer 0.99, URL https://www.mturk.com/mturk/preview?groupId=3PQW4YC2N27FAXSLYLRZSUSGJU4NUI
[2022-01-05T22:13:44.415485] Created custom stage-2 HIT for worker A1AT9YQXDH8ZY3, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=3JOPS26JUHC7OLK3SF7ZZIC3F3B7YQ
[2022-01-05T22:13:45.079366] Created custom stage-2 HIT for worker AUK4KGOJP9F0H, offer 1.00, URL https://www.mturk.com/mturk/preview?groupId=3JPJI0S3VOU2T2HAG2OP0S07BKHQ9H
[2022-01-05T22:13:45.730546] Created custom stage-2 HIT for worker A3BWZ6V34W8SXX, offer 0.99, URL https://www.mturk.com/mturk/preview?groupId=30A2MGX2Z3MFNCHL3B14OGUZX1DNV7
[2022-01-05T22:13:46.385799] Created custom stage-2 HIT for worker A349UZC0E28WZ5, offer 0.95, URL https://www.mturk.com/mturk/preview?groupId=31IV7WI13CN6FMGVUMOEFY34Y135HA
[2022-01-05T22:13:47.082074] Created custom stage-2 HIT for worker A1EPE2IRWQ9XO2, offer 1.00, URL https://www.mturk.com/mturk/preview?groupId=3JUV1CRER5PWDFSX728GIUAFTFP2W6
[2022-01-05T22:13:47.738187] Created custom stage-2 HIT for worker APU5AAZWI18EY, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=3EH7TAS742DFD0BP6APU7TV3RDRXI4
[2022-01-05T22:13:48.389365] Created custom stage-2 HIT for worker A303A1IVIG1Z11, offer 0.95, URL https://www.mturk.com/mturk/preview?groupId=3MHB1T0JXO83CU9WUI47KMTBPDESJ3
[2022-01-05T22:13:49.004319] Created custom stage-2 HIT for worker AYDMIQLYW4S9H, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=3QPQ7LAZESUGYLRF882PWNBRH2ZQAW
[2022-01-05T22:13:49.679676] Created custom stage-2 HIT for worker A91T1GWXJYD2J, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=3PCDMC3F652B2FXNH742KDOM2HV2XZ
[2022-01-05T22:13:50.318303] Created custom stage-2 HIT for worker A1KMEBRRTN67LP, offer 1.50, URL https://www.mturk.com/mturk/preview?groupId=3QWFS36IIS8LHVW7EM2LRYVXZKKQBR
[2022-01-05T22:13:51.016841] Created custom stage-2 HIT for worker A26Z6YJAINSJ43, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=38E1HBOA1RGER4T1UCOWLQEEEA2085
[2022-01-05T22:13:51.610684] Created custom stage-2 HIT for worker AZ0O8HP0GTQZU, offer 1.01, URL https://www.mturk.com/mturk/preview?groupId=3PQW4YC2N27FAXSLYLRZSUSGJU4UNP
[2022-01-05T22:13:52.290703] Created custom stage-2 HIT for worker A3T431II04ZOHU, offer 0.90, URL https://www.mturk.com/mturk/preview?groupId=3EVCCKXZAGDB8BVVOSAUJUA34SGXJG
[2022-01-05T22:13:52.909584] Created custom stage-2 HIT for worker A1CAP9408LFHZY, offer 0.90, URL https://www.mturk.com/mturk/preview?groupId=30MUBYSPBO4YNEFEC34JL1TO42ESK2
[2022-01-05T22:13:53.598677] Created custom stage-2 HIT for worker A313G5XV6HFLEW, offer 1.01, URL https://www.mturk.com/mturk/preview?groupId=35I9CFS6VI16BHRF046ZFA4JYEI5I3
[2022-01-05T22:13:54.310946] Created custom stage-2 HIT for worker ATVBQB2LWU6NT, offer 0.98, URL https://www.mturk.com/mturk/preview?groupId=3UL1O09SXAKE59CBZ4UALM9PYGK09U
[2022-01-05T22:13:54.960774] Created custom stage-2 HIT for worker A2WGZBBDGEVLFB, offer 1.10, URL https://www.mturk.com/mturk/preview?groupId=3S0VMPP5OG96JV1D6DA6K9AGJHGXKF
[2022-01-05T22:13:55.615850] Created custom stage-2 HIT for worker A3H1MRCHJ9TFHU, offer 0.95, URL https://www.mturk.com/mturk/preview?groupId=31L8DLROGEKSASMGRA8AHHK94Y20A9
[2022-01-05T22:13:56.293292] Created custom stage-2 HIT for worker APS8VZCWIQXR2, offer 0.50, URL https://www.mturk.com/mturk/preview?groupId=3XJ5RHVJOC4H31JVRDM7Z9NV8HLXLI
[2022-01-05T22:13:56.916560] Created custom stage-2 HIT for worker AZJ94LZZWP8JE, offer 0.50, URL https://www.mturk.com/mturk/preview?groupId=319P43LJ7W17TBU8O19IDPL5LXF7ZH
[2022-01-05T22:13:57.620725] Created custom stage-2 HIT for worker A2UC3CDVQNVPQ8, offer 0.90, URL https://www.mturk.com/mturk/preview?groupId=37UYMO4U6IH02KNXM3Q43RVV4NP2Y5
[2022-01-05T22:13:58.226624] Created custom stage-2 HIT for worker A1MRVLSP938BKL, offer 0.90, URL https://www.mturk.com/mturk/preview?groupId=3UI2IY8XYMDXSISXZ0RC7JSL949UO4
[2022-01-05T22:13:58.850462] Created custom stage-2 HIT for worker AXRDY6D16PVVH, offer 0.50, URL https://www.mturk.com/mturk/preview?groupId=38E1HBOA1RGER4T1UCOWLQEEEA280D
[2022-01-05T22:13:59.518949] Created custom stage-2 HIT for worker A1KET5Z038NMWD, offer 1.05, URL https://www.mturk.com/mturk/preview?groupId=3PFYYPJUJX607AX2IPSNHY4XAHT2ZW
[2022-01-05T22:14:00.205013] Created custom stage-2 HIT for worker ADPNI115MW4RP, offer 0.98, URL https://www.mturk.com/mturk/preview?groupId=31SXY3N7KEYXT2R8XO86CS4FMGN0B4
[2022-01-05T22:14:00.900001] Created custom stage-2 HIT for worker A19F9EDKQE7IJA, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=3KGK41XE0IMS21HQTL60AIDD4AFNWH
[2022-01-05T22:14:01.587997] Created custom stage-2 HIT for worker A3V7GPF4TTKAY9, offer 0.98, URL https://www.mturk.com/mturk/preview?groupId=38HIGZ6BKS3G37JEBO41NCAX41N0CB
[2022-01-05T22:14:02.247487] Created custom stage-2 HIT for worker A1AYXCJ8J2PM25, offer 1.00, URL https://www.mturk.com/mturk/preview?groupId=3QY2P19FFIZ7R1MG3Q2MC1RKDCLNXA
[2022-01-05T22:14:03.270564] Created custom stage-2 HIT for worker ARUAKQ0AVT4I2, offer 0.98, URL https://www.mturk.com/mturk/preview?groupId=35WEVPXY1W126SBLIMRZRBJJBT75JF
[2022-01-05T22:14:03.931714] Created custom stage-2 HIT for worker A3U1GJDISVOZKN, offer 1.02, URL https://www.mturk.com/mturk/preview?groupId=3X20CIABYXMQ8ZPSBKZC7ISFP1Z0DB
[2022-01-05T22:14:04.592126] Created custom stage-2 HIT for worker A49HPQ9P5AHU4, offer 0.98, URL https://www.mturk.com/mturk/preview?groupId=3J1X5UP4FWXXHCH307RBSQJWQI75KE
[2022-01-05T22:14:05.271079] Created custom stage-2 HIT for worker A1J5TAUGL0SSM3, offer 1.01, URL https://www.mturk.com/mturk/preview?groupId=3IKWVMAP3GWV053S7FAWD0A0PD00E4
[2022-01-06T00:08:18.489092] Failed to notify A3F3DEDK8V0MIY because of RequestError
[2022-01-06T00:08:35.497819] Failed to notify A3F3DEDK8V0MIY because of RequestError
[2022-01-06T00:08:36.418147] Failed to notify A2WO40ZF0ISEQS because of RequestError
[2022-01-06T00:08:37.636674] Failed to notify A234QZB4MU0QZF because of RequestError
[2022-01-06T00:08:38.197540] Failed to notify A2YP03GHMUNAHQ because of RequestError
[2022-01-06T00:08:38.735041] Notified worker A2VUF0V7HT51Q3
[2022-01-06T00:08:38.997664] Notified worker A2MDKRQELUHL2
